open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1627862400000,39827.4,45355.8,37300.0,43799.9,153245.545,1628467199999,6294990976.5045,2878886,76960.745,3161744502.3171,0
1628467200000,43799.9,48243.5,42770.3,47010.6,124998.155,1629071999999,5723690954.2809,2558576,62652.651,2869103329.3282,0
1629072000000,47012.2,49809.2,43962.8,49263.4,141752.867,1629676799999,6660371157.2979,2624737,70983.179,3335123860.2018,0
1629676800000,49260.2,50551.1,46300.1,48792.1,192654.129,1630281599999,9309128330.4836,2961890,95996.575,4638659852.6438,0
1630886400000,51792.3,52940.4,42551.0,46029.2,222344.041,1631491199999,10580502900.8601,3548351,110347.312,5251466204.9107,0
1631491200000,46030.9,48831.0,43300.0,47261.6,197450.855,1632095999999,9258923144.2574,3156370,98721.872,4629200015.9598,0
1632096000000,47261.7,47350.8,39523.0,43164.0,281256.789,1632700799999,12085728637.8366,4904718,141037.614,6059949488.7854,0
1633305600000,48209.9,56737.0,46906.6,54697.8,242799.671,1633910399999,12836180826.3388,4142553,122564.175,6477866306.2374,0
1633910400000,54697.1,63196.9,53898.3,61564.3,240092.069,1634515199999,14055609165.2819,5181609,119624.265,7002307847.6776,0
1634515200000,61564.3,67111.9,59530.1,60906.0,268420.973,1635119999999,16852845939.8125,5263206,131706.719,8270227861.4135,0
1635120000000,60906.1,63785.0,57555.0,61366.6,228595.986,1635724799999,13940065244.157,4130560,112625.176,6867148607.5115,0
1635724800000,61366.6,64382.2,59329.8,63358.0,168038.51,1636329599999,10411437814.6795,3166676,84116.589,5211569261.5457,0
1636329600000,63360.0,69177.8,62338.1,65581.7,181846.808,1636934399999,11922911764.924,3468939,91598.346,6004677079.3849,0
1636934400000,65584.5,66468.4,55641.1,58682.8,227799.496,1637539199999,13619251047.5707,3983407,112484.792,6725938410.7938,0
1637539200000,58670.7,59592.8,53213.2,57327.0,243464.231,1638143999999,13709913233.3305,4122386,121661.422,6852000590.8935,0
1638748800000,49431.2,51956.2,46750.1,50072.0,182023.113,1639353599999,8945159160.3786,5234083,91336.736,4488938520.438,0
1639353600000,50071.9,50195.3,45407.0,46684.4,155855.601,1639958399999,7408822483.1204,4727949,77812.176,3699439172.9221,0
1639958400000,46681.5,51838.6,45576.2,50788.4,109107.224,1640563199999,5344257578.5976,3027761,55132.281,2700083359.1758,0
1640563200000,50788.4,52119.3,45650.0,47288.0,104397.499,1641167999999,5011463652.1903,2809052,51675.118,2480732520.755,0
1641168000000,47286.6,47560.0,40512.1,41852.9,150173.673,1641772799999,6555915196.3027,2671894,73864.442,3224129381.1591,0
1641772800000,41856.4,44411.2,39620.0,43071.2,121254.334,1642377599999,5146445040.0377,2715773,61057.166,2592708276.3901,0
1642377600000,43071.2,43500.0,33963.5,36240.2,207983.248,1642982399999,8042905986.6388,3988017,103694.629,4008834267.9097,0
1642982400000,36240.2,38896.9,32888.9,37890.0,211099.673,1643587199999,7702262469.3662,4406822,106734.145,3896099134.6792,0
1644192000000,42386.2,45890.5,41646.4,42070.0,191782.326,1644796799999,8346654985.9888,4647476,96530.982,4202031298.1879,0
1644796800000,42070.0,44760.0,37985.7,38380.1,169063.853,1645401599999,7030458470.1388,3654934,83439.307,3470967415.5413,0
1645401600000,38380.6,40859.6,34333.0,37689.9,275814.611,1646006399999,10398500335.5814,5539303,139659.67,5265509195.1195,0
1646611200000,38402.6,42592.0,37150.0,37759.6,242595.263,1647215999999,9548872405.491,4235664,121645.918,4787895286.4791,0
1647216000000,37759.5,42428.4,37540.0,41270.4,189468.191,1647820799999,7632766101.0274,4051444,95035.396,3828102396.9605,0
1647820800000,41274.9,46995.6,40456.3,46834.1,180880.389,1648425599999,7837606304.3288,3635390,91622.252,3971577787.2758,0
1648425600000,46834.1,48193.7,44217.6,46410.0,186159.111,1649030399999,8691743711.1648,3888101,92653.047,4326247655.7851,0
1649030400000,46409.9,47192.5,41842.6,42150.0,154246.395,1649635199999,6826486482.9009,3451073,76141.352,3369589898.2784,0
1649635200000,42149.9,42398.0,39180.0,39662.4,183217.023,1650239999999,7411186646.5736,3196511,90248.026,3650576789.0439,0
1650240000000,39662.4,42978.0,38500.0,39440.6,211408.347,1650844799999,8581284379.1743,3580084,104854.276,4256475175.3539,0
1650844800000,39440.7,40810.0,37365.1,38446.3,248199.829,1651449599999,9678273156.4867,3987758,123986.917,4835356871.7524,0
1651449600000,38445.7,40045.4,33621.6,34019.6,277166.075,1652054399999,10240514557.3837,3974430,136268.965,5036731428.765,0
1652054400000,34019.7,34228.5,24318.8,31274.9,672821.259,1652659199999,20312254466.4506,8721838,340070.545,10264907191.2358,0
1652659200000,31269.9,31269.9,28596.0,30252.5,475920.528,1653263999999,14137351233.209,4823140,240032.599,7130185408.2869,0
1653264000000,30252.5,30619.2,27886.1,29425.4,558469.166,1653868799999,16353536241.1885,5963495,278833.554,8165072268.3368,0
1653868800000,29425.3,32388.0,29239.0,29883.1,486412.945,1654473599999,14864043570.1504,4572570,243835.427,7452272143.2614,0
1654473600000,29885.1,31719.1,26502.5,26531.5,585336.107,1655078399999,17350618279.5787,5065952,292724.157,8681111559.5078,0
1655078400000,26531.6,26839.2,17562.3,20536.0,1540043.326,1655683199999,32830829532.6508,12488007,779703.795,16619513260.0149,0
1655683200000,20536.0,22000.0,19597.8,21016.0,826232.008,1656287999999,17145893402.2758,6829033,418907.272,8693524729.2263,0
1656288000000,21016.1,21541.8,18565.0,19284.9,754237.391,1656892799999,14947861787.0915,5172975,381044.706,7550878937.5767,0
open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1656892800000,19284.9,22593.9,19023.6,20836.7,834358.177,1657497599999,17286820996.4163,5817855,423740.832,8777906593.8317,0
1657497600000,20836.8,21661.3,18875.9,20785.7,831213.275,1658102399999,16841789510.9456,6840169,420374.182,8517608147.0597,0
1658707200000,22573.5,24715.1,20712.3,23296.3,733830.525,1659311999999,16758295095.4358,6977230,369639.005,8446528537.8576,0
open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1659312000000,23296.2,23645.0,22374.6,23171.7,506085.151,1659916799999,11671746074.4314,5069188,253713.786,5851645521.4967,0
1659916800000,23171.7,25064.5,22685.0,24298.4,602980.254,1660521599999,14488391579.5023,6219770,301934.365,7255849764.6815,0
1660521600000,24298.4,25200.0,20750.0,21507.3,692568.877,1661126399999,15715425607.0964,6761323,344345.720,7812822045.3272,0
1661126400000,21507.3,21893.1,19510.3,19551.0,669155.247,1661731199999,14071788195.5468,5462336,336556.514,7078772612.7908,0
1661731200000,19550.9,20563.7,19535.0,19993.7,596596.846,1662335999999,11938195618.1787,4846469,300433.580,6012360101.1870,0
open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1662940800000,21822.1,22800.0,19310.0,19404.4,794531.697,1663545599999,16428476303.7932,6568636,396085.660,8195061177.6803,0
1663545600000,19404.5,20180.0,17970.0,18803.0,943417.967,1664150399999,17942846725.4980,7150376,471374.852,8966984394.0945,0
1664150400000,18803.0,20382.1,18457.7,19047.2,979507.679,1664755199999,18950851195.0460,6521128,489855.975,9479561074.1365,0
open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1664755200000,19047.3,20512.0,18960.0,19435.1,659015.490,1665359999999,13072039436.3436,4768322,330966.990,6565384452.6457,0
1665360000000,19435.0,19947.0,18050.0,19256.4,634746.634,1665964799999,12157195072.2359,4471257,315299.421,6039570903.4481,0
1665964800000,19256.4,19696.4,18621.5,19560.7,479763.714,1666569599999,9237534803.1380,3267579,240050.186,4622441890.2981,0
1666569600000,19560.6,21087.9,19153.8,20618.3,597132.792,1667174399999,12124611097.4437,4669284,299959.061,6090908164.3315,0
1667174400000,20618.3,21468.6,20025.0,20902.1,446603.916,1667779199999,9221621050.6094,3574890,223174.737,4608418902.4617,0
open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1667779200000,20902.0,21060.0,15359.7,16294.2,1407400.978,1668383999999,24912640591.8916,11596813,702079.785,12418312201.1979,0
1668384000000,16294.2,17166.0,15780.0,16251.9,652035.925,1668988799999,10827252773.3864,5409568,327116.880,5432977343.9015,0
1668988800000,16252.0,16793.0,15440.0,16413.2,544849.353,1669593599999,8854515493.5497,3844607,274304.853,4458147149.8317,0
1669593600000,16413.1,17350.0,15983.3,17102.8,517192.266,1670198399999,8660883452.4170,3214095,262097.827,4389563374.5817,0
open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1670198400000,17102.8,17434.8,16655.1,17083.8,352160.486,1670803199999,6009476434.1567,2349747,178052.205,3038635345.4105,0
1670803200000,17083.8,18395.0,16530.0,16735.5,533724.969,1671407999999,9259685476.9653,3325864,267761.808,4647469255.1749,0
1671408000000,16735.5,17050.0,16204.0,16825.3,299169.675,1672012799999,5014385476.0058,1952318,150290.045,2519079478.2928,0
